"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3099755";"";"0";"504.93";"1";"4.47";"2";"COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3cccc(Cl)c3)ccc2n1";"Kd";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"12.92";"0.25";"2.05";"5.18";"False";"CHEMBL3101311";"Binding affinity to human CDK2 by isothermal titration calorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098110";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL1086736";"";"0";"295.30";"0";"1.39";"54";"COc1ccncc1C1=NNC(=O)/C1=N\Nc1ccccc1";"Ki";"'='";"76.0";"nM";"7.12";"";"";"UO_0000065";"24.11";"0.44";"5.73";"8.09";"False";"CHEMBL1102103";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154953";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL271595";"GW297361X";"0";"372.43";"0";"2.35";"GW297361X";"NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1";"Inhibition";"'='";"82.66";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962020";"GSK_PKIS: CDK2/cyclinA mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL417804";"";"0";"445.50";"0";"4.87";"SB-251527";"COc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1";"Inhibition";"'='";"6.32";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962022";"GSK_PKIS: CDK2/cyclinE mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL3099759";"";"0";"470.48";"0";"3.82";"10";"COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3ccccc3)ccc2n1";"Inhibition";"";"";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3101302";"Inhibition of CDK2 (unknown origin)-mediated Rb phosphorylation by cell-based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098110";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL3099748";"";"0";"494.47";"1";"5.69";"24";"C[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3cccc(C(F)(F)F)c3)ccc2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3101303";"Inhibition of CDK2 (unknown origin)-cyclin A interaction preincubated for 30 mins at room temperature followed by incubation at 40 degC for 30 mins by SDS-PAGE analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098110";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL3099762";"";"0";"532.98";"1";"4.59";"13";"COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(CCc3ccc(Cl)cc3)ccc2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3101303";"Inhibition of CDK2 (unknown origin)-cyclin A interaction preincubated for 30 mins at room temperature followed by incubation at 40 degC for 30 mins by SDS-PAGE analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098110";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL3218002";"";"0";"459.49";"0";"2.91";"11";"C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3226018";"Inhibition of recombinant CDK2 (unknown origin) using poly-Glu-Tyr peptide as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217617";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL553";"ERLOTINIB";"4";"393.44";"0";"3.41";"6";"C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3226018";"Inhibition of recombinant CDK2 (unknown origin) using poly-Glu-Tyr peptide as substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217617";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL1909356";"GW569530A";"0";"650.15";"2";"6.23";"GW569530A";"CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1.Cl";"Inhibition";"'='";"0.41";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962023";"GSK_PKIS: CDK2/cyclinE mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL272414";"GW416469X";"0";"358.42";"0";"1.81";"GW416469X";"CN(C)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2";"Inhibition";"'='";"53.97";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962023";"GSK_PKIS: CDK2/cyclinE mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL3673435";"";"0";"371.41";"0";"3.14";"BDBM164884";"COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1";"IC50";"'='";"913.0";"nM";"6.04";"";"308347";"UO_0000065";"16.26";"0.31";"2.90";"7.52";"False";"CHEMBL3707960";"In Vitro Kinase Inhibition Assay: In vitro kinase assay analysis may be performed using standard techniques described in the art. These techniques are also used by commercial services providers in order to offer in vitro kinase activity assay services, e.g. the assays offered by Millipore Inc. (worldwide website www(dot)millipore.com), ProQinase GmbH (worldwide website www(dot)proqinase.de) and others. All kinase assays were performed in 96-well FlashPlates from Perkin Elmer/NEN (Boston, Mass., USA) in a 50ul reaction volume. The reaction mixture was pipetted in four steps in the following order: 20ul of assay buffer (standard buffer),5ul of ATP solution (in H2O, 5 ul of test compound (in 10% DMSO), 10ul of substrate/10ul of enzyme solution (premixed)The assay for all enzymes contained 60 mM HEPES-NaOH (pH 7.5), 3 mM MgCl2, 3 mM MnCl2, 3uM Na-Orthovanadate, 1.2 mM DTT, 50 ug/ml PEG2000, 1 uM [33P]-ATP (approx. 5x1005 cpm per well).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638701";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL194721";"";"0";"404.78";"1";"5.51";"30";"FC(F)(F)c1cnc(Nc2ccc3[nH]cnc3c2)nc1Nc1ccccc1Cl";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"21.49";"0.42";"3.19";"11.08";"False";"CHEMBL1250281";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240533";"1";"Scientific Literature";"AAPS J";"2006";"None";""
"CHEMBL468963";"GW779439X";"0";"454.46";"0";"3.70";"28";"CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2C(F)(F)F)CC1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"18.48";"0.35";"4.70";"11.28";"False";"CHEMBL1002021";"Inhibition of human CDK2 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL513354";"";"0";"373.46";"0";"3.77";"29";"CCN(CC)Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"19.55";"0.36";"3.53";"10.25";"False";"CHEMBL1002021";"Inhibition of human CDK2 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL526110";"";"0";"333.31";"0";"2.84";"31";"O=[N+]([O-])c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1";"IC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"28.57";"0.52";"6.68";"8.57";"False";"CHEMBL1002021";"Inhibition of human CDK2 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL330422";"";"0";"396.47";"0";"2.82";"SB-226879";"CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(NCCO)n2)CC1";"Inhibition";"'='";"4.05";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962022";"GSK_PKIS: CDK2/cyclinE mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL524059";"";"0";"332.32";"0";"2.63";"36";"O=C(O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"22.26";"0.40";"4.77";"7.03";"False";"CHEMBL1002021";"Inhibition of human CDK2 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL495545";"";"0";"386.46";"0";"2.68";"10";"CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2)CC1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"18.11";"0.33";"4.32";"9.40";"False";"CHEMBL1002021";"Inhibition of human CDK2 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL347580";"";"0";"320.35";"0";"2.13";"SB-361058";"COc1ccc(C2=C(N3CCc4ccccc43)C(=O)NC2=O)cc1";"Inhibition";"'='";"6.31";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962023";"GSK_PKIS: CDK2/cyclinE mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL446024";"GW683003X";"0";"294.24";"0";"2.16";"24";"FC(F)(F)CNc1nccc(-c2cnn3ncccc23)n1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"20.39";"0.39";"3.84";"8.82";"False";"CHEMBL1002021";"Inhibition of human CDK2 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143431";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL514499";"GW843682X";"0";"477.46";"0";"4.80";"GW843682X";"COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC";"Inhibition";"'='";"-2.45";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962020";"GSK_PKIS: CDK2/cyclinA mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL141247";"";"0";"308.34";"0";"3.02";"10";"O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"20.62";"0.38";"3.34";"8.55";"False";"CHEMBL1250281";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240533";"1";"Scientific Literature";"AAPS J";"2006";"None";""
"CHEMBL1242832";"";"0";"447.47";"0";"-0.16";"13";"NC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(=O)(=O)NCCOCCO)cc1)C(=O)N2";"IC50";"'='";"4500.0";"nM";"5.35";"";"";"UO_0000065";"11.95";"0.24";"5.51";"3.10";"False";"CHEMBL1250281";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240533";"1";"Scientific Literature";"AAPS J";"2006";"None";""
"CHEMBL205966";"GW659893X";"0";"444.90";"1";"5.57";"GW659893X";"Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1";"Inhibition";"'='";"1.57";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL255932";"";"0";"385.45";"0";"1.87";"9k";"Nc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"20.23";"0.39";"5.93";"6.43";"False";"CHEMBL929003";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141545";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL506414";"GW684626B";"0";"467.98";"1";"7.53";"GW684626B";"Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2Cl)c1";"Inhibition";"'='";"1.85";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL30432";"GW282974X";"0";"395.47";"0";"4.23";"GW282974X";"CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1";"Inhibition";"'='";"2.18";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962022";"GSK_PKIS: CDK2/cyclinE mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL517507";"GW782912X";"0";"362.47";"0";"4.08";"GW782912X";"Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1";"Inhibition";"'='";"0.45";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL247228";"GW770249X";"0";"431.35";"1";"5.27";"GW770249X";"Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12";"Inhibition";"'='";"5.32";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL3099748";"";"0";"494.47";"1";"5.69";"24";"C[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3cccc(C(F)(F)F)c3)ccc2n1";"Inhibition";"";"";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3101302";"Inhibition of CDK2 (unknown origin)-mediated Rb phosphorylation by cell-based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098110";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL3099744";"";"0";"552.51";"2";"5.14";"20";"COC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3cccc(C(F)(F)F)c3)ccc2n1";"Inhibition";"";"";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3101302";"Inhibition of CDK2 (unknown origin)-mediated Rb phosphorylation by cell-based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098110";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL3099753";"";"0";"516.98";"2";"5.45";"30";"COC[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(/C=C/c3ccc(Cl)cc3)ccc2n1";"Ki";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3101313";"Displacement of B-Alexa-Fluor647 from CDK2 (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098110";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL3099756";"";"0";"504.93";"1";"4.47";"7";"COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3ccccc3Cl)ccc2n1";"Ki";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"12.19";"0.23";"1.68";"4.89";"False";"CHEMBL3101313";"Displacement of B-Alexa-Fluor647 from CDK2 (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098110";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL2426390";"";"0";"430.51";"1";"5.11";"9a";"Cc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"17.11";"0.32";"2.26";"12.50";"False";"CHEMBL2427325";"Inhibition of human N-terminal hexahistidine-tagged CDK2 expressed in baculovirus infected Sf21 cells using histone H1 as substrate after 10 mins in presence of [gamma-32P]-ATP";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424530";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"CHEMBL4106362";""
"CHEMBL188257";"GW827106X";"0";"452.47";"0";"4.38";"GW827106X";"COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1";"Inhibition";"'='";"0.43";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL477";"ADENOSINE";"4";"267.25";"0";"-1.98";"ADO";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O";"Kd";"'='";"184000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3757902";"Binding affinity to human CDK2 by isothermal titration calorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751749";"1";"Scientific Literature";"MedChemComm";"2015";"None";""
"CHEMBL298445";"";"0";"328.36";"0";"3.14";"K00602a";"Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1";"Thermal melting change";"'='";"6.1";"degrees C";"";"";"";"UO_0000027";"";"";"";"";"False";"CHEMBL3430798";"Delta TM value showing the stabilisation of CDK2 produced by compound binding";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145498";"1";"Scientific Literature";"Proc. Natl. Acad. Sci. U.S.A.";"2007";"None";""
"CHEMBL3648091";"";"0";"500.42";"1";"4.09";"BDBM100900";"CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1C";"IC50";"'='";"78.0";"nM";"7.11";"";"218106";"UO_0000065";"14.20";"0.32";"3.02";"5.65";"False";"CHEMBL3705313";"Kinase Assay: Kinase assay using either CDK1, CDK2 or VEGFR-2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638817";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL124660";"TANDUTINIB";"2";"562.72";"2";"5.03";"MLN-518";"COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL1061138";"Binding constant for full-length CDK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
"CHEMBL573339";"PI-103";"0";"348.36";"0";"2.98";"PI-103";"Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL1061138";"Binding constant for full-length CDK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
